"DateTime";"XBOX";"PS";"PC"
"2021-09-22 00:00:00";591000;244333;143000
"2021-09-23 00:00:00";653538;713670;646538
"2021-09-24 00:00:00";657876;747246;668513
"2021-09-25 00:00:00";685600;811268;756250
"2021-09-26 00:00:00";674242;787542;736313
"2021-09-27 00:00:00";681157;787507;748689
"2021-09-28 00:00:00";706096;815451;755184
"2021-09-29 00:00:00";755983;890965;825833
"2021-09-30 00:00:00";754701;909764;855468
"2021-10-01 00:00:00";716000;859493;848608
"2021-10-02 00:00:00";702798;848852;823131
"2021-10-03 00:00:00";706912;856451;834644
"2021-10-04 00:00:00";710248;867336;849275
"2021-10-05 00:00:00";704598;890097;868786
"2021-10-06 00:00:00";702953;893903;878014
"2021-10-07 00:00:00";697081;874196;852706
"2021-10-08 00:00:00";682664;851958;846253
"2021-10-09 00:00:00";702542;874056;884865
"2021-10-10 00:00:00";714289;892382;908845
"2021-10-11 00:00:00";734377;909674;924197
"2021-10-12 00:00:00";745771;924750;954873
"2021-10-13 00:00:00";749169;920162;959309
"2021-10-14 00:00:00";747979;899458;943211
"2021-10-15 00:00:00";727091;877083;923610
"2021-10-16 00:00:00";732580;888296;936576
"2021-10-17 00:00:00";726836;885404;927652
"2021-10-18 00:00:00";738875;891121;954678
"2021-10-19 00:00:00";743802;891681;962677
"2021-10-20 00:00:00";734343;875880;949697
"2021-10-21 00:00:00";732898;865868;946394
"2021-10-22 00:00:00";728946;870257;936194
"2021-10-23 00:00:00";702421;826875;919569
"2021-10-24 00:00:00";688775;801194;909701
"2021-10-25 00:00:00";663360;770035;882276
"2021-10-26 00:00:00";668050;777167;864500
"2021-10-27 00:00:00";669926;778521;860805
"2021-10-28 00:00:00";671560;768118;855967
"2021-10-29 00:00:00";633676;718163;793646
"2021-10-30 00:00:00";611327;699111;782582
"2021-10-31 00:00:00";600363;688353;777162
"2021-11-01 00:00:00";594873;691778;777423
"2021-11-02 00:00:00";584719;686472;765493
"2021-11-03 00:00:00";575022;663674;718099
"2021-11-04 00:00:00";574993;649160;714519
"2021-11-05 00:00:00";578118;654889;719205
"2021-11-06 00:00:00";568604;644410;710394
"2021-11-07 00:00:00";548257;616819;683714
"2021-11-08 00:00:00";466688;525500;606404
"2021-11-09 00:00:00";460272;522322;600164
"2021-11-10 00:00:00";452326;517352;589983
"2021-11-11 00:00:00";440818;505881;571754
"2021-11-12 00:00:00";447319;508500;586076
"2021-11-13 00:00:00";448853;510014;585561
"2021-11-14 00:00:00";449771;506618;588640
"2021-11-15 00:00:00";442797;499951;584689
"2021-11-16 00:00:00";442410;500514;573348
"2021-11-17 00:00:00";438299;499986;568699
"2021-11-18 00:00:00";439479;503444;567746
"2021-11-19 00:00:00";438867;506479;568895
"2021-11-20 00:00:00";399757;454750;517709
"2021-11-21 00:00:00";374458;424181;484424
"2021-11-22 00:00:00";365931;421694;480754
"2021-11-23 00:00:00";366014;427208;482266
"2021-11-24 00:00:00";371382;435111;490424
"2021-11-25 00:00:00";370826;431653;491602
"2021-11-26 00:00:00";385479;449444;508126
"2021-11-27 00:00:00";394979;464361;526039
"2021-11-28 00:00:00";388147;449510;509261
"2021-11-29 00:00:00";389819;456799;523069
"2021-11-30 00:00:00";402259;470271;540240
"2021-12-01 00:00:00";398636;468819;537329
"2021-12-02 00:00:00";398900;475993;544090
"2021-12-03 00:00:00";394163;471566;537656
"2021-12-04 00:00:00";380170;457694;526254
"2021-12-05 00:00:00";370819;452722;524762
"2021-12-06 00:00:00";377208;457711;528549
"2021-12-07 00:00:00";374736;464238;534198
"2021-12-08 00:00:00";376979;465455;527930
"2021-12-09 00:00:00";362204;452504;515043
"2021-12-10 00:00:00";341007;435797;507894
"2021-12-11 00:00:00";330197;428035;500857
"2021-12-12 00:00:00";315239;413306;494044
"2021-12-13 00:00:00";298743;391847;482381
"2021-12-14 00:00:00";301782;397368;467744
"2021-12-15 00:00:00";300567;395618;467391
"2021-12-16 00:00:00";295322;387752;453346
"2021-12-17 00:00:00";279896;369110;449800
"2021-12-18 00:00:00";260664;337585;404114
"2021-12-19 00:00:00";256086;327542;404261
"2021-12-20 00:00:00";256406;325896;402059
"2021-12-21 00:00:00";254317;321632;395276
"2021-12-22 00:00:00";257784;322930;391840
"2021-12-23 00:00:00";246528;314222;381315
"2021-12-24 00:00:00";246451;326035;388932
"2021-12-25 00:00:00";242238;315347;386758
"2021-12-26 00:00:00";230438;295042;379886
"2021-12-27 00:00:00";226535;296424;373274
"2021-12-28 00:00:00";234732;302924;381245
"2021-12-29 00:00:00";227340;296347;375284
"2021-12-30 00:00:00";232715;303701;381442
"2021-12-31 00:00:00";239368;308451;386265
"2022-01-01 00:00:00";244514;310181;389547
"2022-01-02 00:00:00";252153;313451;392741
"2022-01-03 00:00:00";245910;309826;391409
"2022-01-04 00:00:00";236875;303882;385697
"2022-01-05 00:00:00";235931;304208;384486
"2022-01-06 00:00:00";239757;306576;386292
"2022-01-07 00:00:00";241042;308799;394010
"2022-01-08 00:00:00";239813;308215;392286
"2022-01-09 00:00:00";241389;305701;389813
"2022-01-10 00:00:00";232231;291896;379882
"2022-01-11 00:00:00";222063;278361;374523
"2022-01-12 00:00:00";219215;275694;365982
"2022-01-13 00:00:00";213472;276285;366110
"2022-01-14 00:00:00";216424;277778;369092
"2022-01-15 00:00:00";219028;278042;365746
"2022-01-16 00:00:00";227924;279028;368277
"2022-01-17 00:00:00";252643;298965;393329
"2022-01-18 00:00:00";257590;307736;395681
"2022-01-19 00:00:00";256566;308472;398704
"2022-01-20 00:00:00";253105;305806;396993
"2022-01-21 00:00:00";257944;312462;400407
"2022-01-22 00:00:00";263937;321713;416619
"2022-01-23 00:00:00";262614;319410;421673
"2022-01-24 00:00:00";255650;314174;408905
"2022-01-25 00:00:00";244840;308632;401877
"2022-01-26 00:00:00";232587;300660;392667
"2022-01-27 00:00:00";233528;303333;398041
"2022-01-28 00:00:00";242208;314042;405264
"2022-01-29 00:00:00";245660;318063;416408
"2022-01-30 00:00:00";245840;318556;422056
"2022-01-31 00:00:00";238764;315861;417847
"2022-02-01 00:00:00";242208;315215;418892
"2022-02-02 00:00:00";226282;305188;400606
"2022-02-03 00:00:00";228014;307951;406397
"2022-02-04 00:00:00";228993;310215;413247
"2022-02-05 00:00:00";223769;306472;407972
"2022-02-06 00:00:00";220811;296861;401111
"2022-02-07 00:00:00";214380;292646;397917
"2022-02-08 00:00:00";204368;286664;390243
"2022-02-09 00:00:00";183234;266303;374800
"2022-02-10 00:00:00";180084;256825;365063
"2022-02-11 00:00:00";178621;250446;354538
"2022-02-12 00:00:00";173601;235139;332537
"2022-02-13 00:00:00";175589;231448;325556
"2022-02-14 00:00:00";191063;251854;343302
"2022-02-15 00:00:00";187382;249243;345653
"2022-02-16 00:00:00";184236;241750;346608
"2022-02-17 00:00:00";176875;229840;331011
"2022-02-18 00:00:00";174146;220597;323960
"2022-02-19 00:00:00";175839;225563;319803
"2022-02-20 00:00:00";177479;225021;314750
"2022-02-21 00:00:00";175685;228750;322630
"2022-02-22 00:00:00";171090;224063;320945
"2022-02-23 00:00:00";162497;212618;312765
"2022-02-24 00:00:00";155373;210194;310718
"2022-02-25 00:00:00";159792;216264;317892
"2022-02-26 00:00:00";164292;221424;320444
"2022-02-27 00:00:00";164257;221736;316852
"2022-02-28 00:00:00";160076;215986;313879
"2022-03-01 00:00:00";161444;217285;315236
"2022-03-02 00:00:00";158951;216373;310644
"2022-03-03 00:00:00";152847;205056;304041
"2022-03-04 00:00:00";141085;187181;287307
"2022-03-05 00:00:00";113547;161652;252970
"2022-03-06 00:00:00";110007;150825;237843
"2022-03-07 00:00:00";104180;142979;227726
"2022-03-08 00:00:00";104901;145951;224872
"2022-03-09 00:00:00";103833;147986;225325
"2022-03-10 00:00:00";98213;139625;216948
"2022-03-11 00:00:00";95399;132570;206689
"2022-03-12 00:00:00";89828;120623;187691
"2022-03-13 00:00:00";86898;112927;176560
"2022-03-14 00:00:00";78406;98031;159147
"2022-03-15 00:00:00";76430;95266;149811
"2022-03-16 00:00:00";76183;93626;146605
"2022-03-17 00:00:00";75771;92360;136317
"2022-03-18 00:00:00";88650;102184;139500
"2022-03-19 00:00:00";87264;103389;148606
"2022-03-20 00:00:00";84546;103590;148743
"2022-03-21 00:00:00";79815;96587;139219
"2022-03-22 00:00:00";81078;96427;135918
"2022-03-23 00:00:00";77809;91259;122319
"2022-03-24 00:00:00";79234;92229;125640
"2022-03-25 00:00:00";80511;93736;128479
"2022-03-26 00:00:00";86058;99222;135686
"2022-03-27 00:00:00";91717;104685;141221
"2022-03-28 00:00:00";92529;107393;143557
"2022-03-29 00:00:00";94985;110421;141582
"2022-03-30 00:00:00";88071;104310;135290
"2022-03-31 00:00:00";90748;108060;137101
"2022-04-01 00:00:00";93799;110688;139831
"2022-04-02 00:00:00";93766;108657;143476
"2022-04-03 00:00:00";88525;101567;132196
"2022-04-04 00:00:00";89295;101120;133243
"2022-04-05 00:00:00";85256;97350;125816
"2022-04-06 00:00:00";81936;93250;118357
"2022-04-07 00:00:00";80038;91586;115447
"2022-04-08 00:00:00";78921;92474;115730
"2022-04-09 00:00:00";78731;90071;112135
"2022-04-10 00:00:00";80060;91974;110963
"2022-04-11 00:00:00";78813;89688;106287
"2022-04-12 00:00:00";85339;95458;107190
"2022-04-13 00:00:00";79277;87392;99896
"2022-04-14 00:00:00";75458;82028;94141
"2022-04-15 00:00:00";74846;81752;96633
"2022-04-16 00:00:00";73345;79932;93480
"2022-04-17 00:00:00";74488;78462;92500
"2022-04-18 00:00:00";74279;76180;89908
"2022-04-19 00:00:00";74264;75187;91077
"2022-04-20 00:00:00";72719;75302;89738
"2022-04-21 00:00:00";70926;72569;84885
"2022-04-22 00:00:00";72110;75027;87280
"2022-04-23 00:00:00";70875;74992;88352
"2022-04-24 00:00:00";71038;74769;91551
"2022-04-25 00:00:00";68902;70234;85735
"2022-04-26 00:00:00";67957;70527;85457
"2022-04-27 00:00:00";66438;69937;83714
"2022-04-28 00:00:00";65898;70354;85053
"2022-04-29 00:00:00";64040;67317;82826
"2022-04-30 00:00:00";58996;63040;73265
"2022-05-01 00:00:00";60268;64053;73260
"2022-05-02 00:00:00";64929;67093;74720
"2022-05-03 00:00:00";63622;65695;74460
"2022-05-04 00:00:00";58683;60980;70058
"2022-05-05 00:00:00";55653;58806;70383
"2022-05-06 00:00:00";53606;58217;67596
"2022-05-07 00:00:00";50956;53579;59967
"2022-05-08 00:00:00";54220;54765;60693
"2022-05-09 00:00:00";54340;55509;61805
"2022-05-10 00:00:00";51281;52090;57186
"2022-05-11 00:00:00";50461;52157;58511
"2022-05-12 00:00:00";49368;50545;56739
"2022-05-13 00:00:00";52102;53957;61256
"2022-05-14 00:00:00";50980;51684;57767
"2022-05-15 00:00:00";51126;53112;58646
"2022-05-16 00:00:00";53270;54586;61324
"2022-05-17 00:00:00";53287;55662;60976
"2022-05-18 00:00:00";51627;53625;60943
"2022-05-19 00:00:00";49285;51970;56851
"2022-05-20 00:00:00";47339;51053;57088
"2022-05-21 00:00:00";46299;47605;51833
"2022-05-22 00:00:00";45836;47118;51679
"2022-05-23 00:00:00";46773;48559;54839
"2022-05-24 00:00:00";48307;50208;56303
"2022-05-25 00:00:00";48664;49930;55864
"2022-05-26 00:00:00";49464;52018;57611
"2022-05-27 00:00:00";52684;53600;61371
"2022-05-28 00:00:00";53643;55520;63536
"2022-05-29 00:00:00";53362;56949;66000
"2022-05-30 00:00:00";57393;58758;69554
"2022-05-31 00:00:00";59193;60401;72076
"2022-06-01 00:00:00";60142;60180;69838
"2022-06-02 00:00:00";60403;62953;76645
"2022-06-03 00:00:00";54394;59402;73793
"2022-06-04 00:00:00";55469;58103;72890
"2022-06-05 00:00:00";54671;58883;72781
"2022-06-06 00:00:00";57077;61634;74333
"2022-06-07 00:00:00";56046;59638;73662
"2022-06-08 00:00:00";52562;57679;73756
"2022-06-09 00:00:00";53266;57436;72968
"2022-06-10 00:00:00";48549;53893;68759
"2022-06-11 00:00:00";45927;49962;59907
"2022-06-12 00:00:00";48450;51402;62104
"2022-06-13 00:00:00";48773;52856;63125
"2022-06-14 00:00:00";47746;49921;60424
"2022-06-15 00:00:00";45567;48100;58500
"2022-06-16 00:00:00";59106;59819;67241
"2022-06-17 00:00:00";53103;56550;64325
"2022-06-18 00:00:00";52097;52849;59850
"2022-06-19 00:00:00";52912;54726;61288
"2022-06-20 00:00:00";50365;51775;60500
"2022-06-21 00:00:00";51579;53855;60231
"2022-06-22 00:00:00";51319;53889;61406
"2022-06-23 00:00:00";56548;57305;67870
"2022-06-24 00:00:00";57728;58644;71352
"2022-06-25 00:00:00";56557;58494;66815
"2022-06-26 00:00:00";58111;59774;67481
"2022-06-27 00:00:00";61183;61634;69300
"2022-06-28 00:00:00";61046;62444;69828
"2022-06-29 00:00:00";62488;62980;74640
"2022-06-30 00:00:00";62811;64454;78313
"2022-07-01 00:00:00";61885;62483;77210
"2022-07-02 00:00:00";58509;59064;64985
"2022-07-03 00:00:00";62176;60579;69453
"2022-07-04 00:00:00";62400;62030;69452
"2022-07-05 00:00:00";64275;63540;73017
"2022-07-06 00:00:00";65404;62317;73143
"2022-07-07 00:00:00";65622;61781;73621
"2022-07-08 00:00:00";60250;60309;71500
"2022-07-09 00:00:00";57337;58191;66942
"2022-07-10 00:00:00";57745;56802;63204
"2022-07-11 00:00:00";54686;54039;62185
"2022-07-12 00:00:00";55132;54548;63596
"2022-07-13 00:00:00";56256;54877;64554
"2022-07-14 00:00:00";56721;55955;65404
"2022-07-15 00:00:00";56397;55086;62885
"2022-07-16 00:00:00";49875;51188;60614
"2022-07-17 00:00:00";49378;49203;56810
"2022-07-18 00:00:00";48317;47120;54011
"2022-07-19 00:00:00";52115;49928;59000
"2022-07-20 00:00:00";51527;49856;58087
"2022-07-21 00:00:00";53527;49303;56560
"2022-07-22 00:00:00";50280;47204;53413
"2022-07-23 00:00:00";46750;42599;49837
"2022-07-24 00:00:00";48730;41743;48539
"2022-07-25 00:00:00";46819;41935;46667
"2022-07-26 00:00:00";44814;40287;44543
"2022-07-27 00:00:00";43993;40028;44898
"2022-07-28 00:00:00";41857;38811;44156
"2022-07-29 00:00:00";42226;39178;44663
"2022-07-30 00:00:00";43816;40671;43893
"2022-07-31 00:00:00";44977;40657;45786
"2022-08-01 00:00:00";45808;40634;40750
"2022-08-02 00:00:00";45837;41162;46982
"2022-08-03 00:00:00";49432;41819;45196
"2022-08-04 00:00:00";47265;42200;45207
"2022-08-05 00:00:00";46008;41857;47650
"2022-08-06 00:00:00";39293;35168;38000
"2022-08-07 00:00:00";40853;34592;39852
"2022-08-08 00:00:00";36383;32069;37519
"2022-08-09 00:00:00";37756;32618;39891
"2022-08-10 00:00:00";35757;31504;37135
"2022-08-11 00:00:00";37855;31454;37947
"2022-08-12 00:00:00";34808;30830;37106
"2022-08-13 00:00:00";37238;31846;37479
"2022-08-14 00:00:00";39094;33898;38725
"2022-08-15 00:00:00";39494;33172;38036
"2022-08-16 00:00:00";37065;31385;39763
"2022-08-17 00:00:00";34506;28379;31295
"2022-08-18 00:00:00";34868;28665;34574
"2022-08-19 00:00:00";34320;29703;31764
"2022-08-20 00:00:00";31500;27098;29427
"2022-08-21 00:00:00";28853;25910;29924
"2022-08-22 00:00:00";29428;26706;31188
"2022-08-23 00:00:00";29329;27336;29684
"2022-08-24 00:00:00";28231;25826;28663
"2022-08-25 00:00:00";29000;25682;29706
"2022-08-26 00:00:00";30842;27130;29676
"2022-08-27 00:00:00";29018;27138;31953
"2022-08-28 00:00:00";30680;27641;29556
"2022-08-29 00:00:00";32409;28911;31788
"2022-08-30 00:00:00";27785;24506;28228
"2022-08-31 00:00:00";23039;20696;22573
"2022-09-01 00:00:00";27095;23836;26375
"2022-09-02 00:00:00";28288;25127;26861
"2022-09-03 00:00:00";28103;26183;28000
"2022-09-04 00:00:00";31103;27058;31471
"2022-09-05 00:00:00";29945;27019;36361
"2022-09-06 00:00:00";30023;28060;32875
"2022-09-07 00:00:00";32200;29128;35844
"2022-09-08 00:00:00";33648;29260;33196
"2022-09-09 00:00:00";35598;30857;38433
"2022-09-10 00:00:00";36806;30995;36675
"2022-09-11 00:00:00";37337;34425;35750
"2022-09-12 00:00:00";36771;33413;38804
"2022-09-13 00:00:00";39030;33492;39038
"2022-09-14 00:00:00";36442;34246;39813
"2022-09-15 00:00:00";43902;37603;39100
"2022-09-16 00:00:00";48843;41111;39438
"2022-09-17 00:00:00";49571;42667;36400
"2022-09-18 00:00:00";51614;44828;39200
"2022-09-19 00:00:00";50708;46000;38750
"2022-09-20 00:00:00";55000;47250;0
"2022-09-21 00:00:00";0;47500;39750